SMILES,Molecule Name,Log_MLM_CLint
O=C(c1n[nH]c2ccccc12)N1CCC(n2cnc3cc(Cl)ccc32)CC1,E-0013863,1.8762178405916423
Clc1ccc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)cc1,E-0013864,2.49220145139254
O=C(c1nc2ccccc2[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013865,2.205745540942662
COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,E-0013866,2.0906107078284064
COC1(C)CN([C@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013867,2.971739590887778
COC1(C)CN([C@@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013868,3.1755697927349917
COCC1CN([C@@H](COC)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013869,1.7752462597402363
COCC1CN([C@H](COC)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013870,1.6580113966571124
CC[C@@H](c1ccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)cc1)N1CC(COC)C1,E-0013871,1.6020599913279625
CC[C@H](c1ccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)cc1)N1CC(COC)C1,E-0013872,2.332842266994352
CC(CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,E-0013873,3.114344054609816
Nc1cc2ccncc2cc1-c1cc(OCCN2CCCCC2)ccn1,E-0013874,2.563243701140398
COc1cncc(-c2cn(C)c3ccc(OCC4CN(C)C4)cc23)c1,E-0013875,2.9529376677509807
COc1cncc(-c2cn(C)c3ccc(OCC4CCN4)cc23)c1,E-0013876,2.67089495352021
COc1cncc(-c2cn(C)c3ccc(OCC4CCN4C)cc23)c1,E-0013877,3.2736493347236046
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3cnccc3c2)c1,E-0013878,2.65667304588485
NC(=O)Cc1cccc(Nc2cccc(-c3cccc(S(N)(=O)=O)c3)n2)c1,E-0013879,2.714581208839532
CN1CCC(Oc2ccc(Nc3cccc(-c4cccnc4)n3)cc2)CC1,E-0013880,3.274896445499359
Nc1cc2ccncc2cc1-c1ncc(OCCN2CCCCC2)cn1,E-0013881,2.286456469746983
O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013882,2.524915147539867
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)nc4)CC3)cc21,E-0013883,4.015183654380146
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C(F)(F)F)nc4)CC3)cc21,E-0013884,3.900186818049757
O=C(c1n[nH]c2ccccc12)N1CCC(n2nnc3cc(Cl)ccc32)CC1,E-0013885,2.3153404766272883
Cc1nn(C)cc1OC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,E-0013886,2.393399695293102
Cc1nn(C)cc1OC1CCN(C(=O)c2n[nH]cc2-c2ccccc2)CC1,E-0013887,3.3930836020894564
Cn1ccc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)n1,E-0013888,2.8003045775561985
Cn1cc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cn1,E-0013889,1.9232440186302764
O=C(c1n[nH]cc1-c1ccc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013890,3.8264765013148656
O=C(c1n[nH]cc1-c1cnc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013891,3.560958186038734
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)cc1OC,E-0013892,2.934144811792477
O=C(c1cc(-c2ccccc2Cl)[nH]n1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013893,3.354434998031901
CCOCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0013894,2.481442628502305
COc1cc2c(cn1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0013895,1.6170003411208989
CN(CCn1cnc2c([nH]c3c(Cl)cccc32)c1=O)C1CCCCC1,E-0013896,3.820411657073096
CN1CCC[C@@H](Cn2cnc3c([nH]c4c(Cl)cccc43)c2=O)C1,E-0013897,2.7013088852280758
CN(CCn1ccc2c([nH]c3cc(Cl)ccc32)c1=O)C1CCCCC1,E-0013898,3.247973266361807
COc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,E-0013899,2.4782778319196046
O=c1c2cc3ncc(Cl)cc3n2ccn1CCCN1CCCCC1,E-0013900,1.9781805169374136
COCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0013901,2.3251049829714074
COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCC(F)(F)CC4)cc23)c1,E-0013909,3.4173388103193973
COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCOCC4)cc23)c1,E-0013910,2.9424049408561066
CC(C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,E-0013911,3.5279648356765816
Cn1cc(C#N)c2cc(OCCCN3CCCC3)ccc21,E-0013912,2.6090605499300867
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,E-0013913,2.858416877723488
CC(=O)N[C@@H](C)COc1ccc(-c2ccc3cnccc3c2)cc1,E-0013914,2.736237098904729
Fc1cccc(-c2cccc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,E-0013915,2.8858698609039064
Fc1cccc(-c2cccc(Nc3ccc(CCN4CCC4)cc3)n2)c1,E-0013916,2.760874638052189
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,E-0013917,2.521138083704036
O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,E-0013918,3.2111739567284943
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C(F)F)nc4)CC3)cc21,E-0013919,4.014016229258364
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(C(F)(F)F)c4)CC3)cc21,E-0013920,3.988919975706104
Cn1c(=O)n(C2CCN(C(=O)c3n[nH]c4ccccc34)CC2)c2ccc(Cl)cc21,E-0013921,2.578524605274993
O=C(c1n[nH]c2ccccc12)N1CCC(n2cnc3c(Cl)cccc32)CC1,E-0013922,2.692935002531138
Clc1cncc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,E-0013923,3.3656938515772623
O=C(c1nc2ccccc2n1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013924,3.705213493876644
O=C(c1n[nH]cc1-c1ccc2nncn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013925,2.299942900022767
O=C(c1cc(-c2ccccc2C(F)(F)F)[nH]n1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013926,2.9578944872128985
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,E-0013927,2.9810026899414
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc3nccn3n2)CC1,E-0013928,1.6665179805548809
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc3nccn3c2)CC1,E-0013929,1.0128372247051722
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccn3nccc3n2)CC1,E-0013930,1.4653828514484184
COCC1CN([C@@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013931,1.4800069429571503
COCC1CN([C@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013932,1.9095560292411755
COC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ncccc54)CC3)cc2)C1,E-0013933,2.09725730969342
COCC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ncccc54)CC3)cc2)C1,E-0013934,1.9943171526696368
O=c1c2[nH]c3cc(Cl)ccc3c2cnn1CCCN1CCCCC1,E-0013935,2.204933522354145
Cn1c2cc(Cl)ccc2c2cnn(CCCN3CCCCC3)c(=O)c21,E-0013936,3.040562785081312
CCOc1ccc2c(c1)c1ccn(CCN)c(=O)c1n2C,E-0013937,1.9722028383790644
c1cc2ccc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,E-0013941,2.2973227142053028
CNCCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0013945,2.894426837964188
c1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2n1,E-0013947,2.514282047860378
c1cnc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2c1,E-0013952,2.351989455435632
Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccncc2)ccn1,E-0013955,2.592731766393962
COc1cncc(-c2cn(C)c3ccc(OCCN4CCC(OC)CC4)cc23)c1,E-0013960,3.4194270076155564
Cn1cc(C(N)=O)c2cc(OCCCN3CCCC3)ccc21,E-0013961,2.967781908075799
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0013962,2.7745899502647946
Fc1cccc(-c2cccc(Nc3cc(C4CCNCC4)ccc3F)n2)c1,E-0013963,2.025715383901341
Fc1cccc(-c2cccc(Nc3cc(N4CCNCC4)ccc3F)n2)c1,E-0013964,2.503245771465113
Fc1cccc(-c2cccc(Nc3cnc(CN4CCOCC4)cn3)n2)c1,E-0013965,2.82033284489941
CN(c1cc2c(cn1)ncn2C)C1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,E-0013966,3.1601082204109505
CN(c1ccc(Cl)cc1)[C@@H]1C[C@@H]2CN(C(=O)c3[nH]nc4cccnc34)C[C@@H]2C1,E-0013967,3.313339843884308
CN(c1ccc(Cl)cc1)[C@H]1C[C@@H]2CN(C(=O)c3[nH]nc4cccnc34)C[C@@H]2C1,E-0013968,3.794968780800153
CC1(C#Cc2cn[nH]c2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)COC1,E-0013969,3.1895745255372496
O=C(c1n[nH]cc1-c1ccc(C(F)(F)F)o1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013970,2.57541879121436
CN1CCC[C@@H](Cn2ccc3c4cc(OCC(F)F)ccc4n(C)c3c2=O)C1,E-0013971,2.447778009294621
CN1CCC[C@@H](Cn2ccc3c4cc(OCC5CC5)ccc4n(C)c3c2=O)C1,E-0013972,2.2895889525425965
CCOc1ccc2[nH]c3c(=O)n(CCCN(C)C4CCCCC4)ccc3c2c1,E-0013973,2.340840549812332
CCOc1ccc2c(c1)c1ccn(CCCN(C)C3CCCCC3)c(=O)c1n2C,E-0013974,2.601842789782098
CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN(C)C3CCCCC3)ccc12,E-0013975,2.322219294733919
Cn1cc(C[N+]2(CCCn3ccc4c5cc(O)ccc5n(C)c4c3=O)CCCCC2)cn1,E-0013976,1.4969296480732148
C[C@@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,E-0013977,2.7134905430939424
C[C@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,E-0013978,3.0655797147284485
C[C@@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,E-0013980,2.616790486329716
C[C@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,E-0013981,2.941710148941646
CC(C)Oc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,E-0013982,3.1349735400059155
NC(=O)C1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,E-0013983,2.800166990201364
CC(C)(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0013984,3.040602340114073
CC(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0013985,2.75495958772171
O=C(c1n[nH]cc1-c1ccccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013986,2.4499409887733377
CC1(Oc2cncc(Cl)c2)CCN(C(=O)c2n[nH]c3cccnc23)CC1,E-0013987,3.429316152131662
COCCN(c1ccc(Cl)cc1)C1CCN(C(=O)c2n[nH]c3cccnc23)CC1,E-0013988,3.3440384055439325
CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,E-0013989,2.2135177569963047
CCOc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,E-0013990,2.3246939138617746
COc1ccc2[nH]c3c(=O)n(C[C@H]4CCN(C)C4)cnc3c2c1,E-0013991,1.7708520116421442
COc1ccc2c(c1)c1ncn(C[C@H]3CCN(C)C3)c(=O)c1n2C,E-0013992,2.039017321997412
CCOc1ccc2[nH]c3c(=O)n(C[C@H]4CCN(C)C4)cnc3c2c1,E-0013993,1.60959440922522
CCOc1ccc2c(c1)c1ncn(C[C@H]3CCN(C)C3)c(=O)c1n2C,E-0013994,2.013679697291193
O=c1c2[nH]c3c(F)cccc3c2ccn1CCCN1CCCCC1,E-0013995,1.9890046156985368
Cn1c2cc(F)ccc2c2ccn(CCN)c(=O)c21,E-0013996,1.7788744720027396
CNC(=O)COc1cnn(-c2ccc3ccncc3c2)c1,E-0013997,2.4874212113594742
CN1C(=O)CCc2cnc(-c3ccc(OCCN4CCCCC4)cc3N)cc21,E-0013998,2.1290450598879582
CC(=O)N[C@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0013999,2.17868923977559
c1cc2ccc(-n3ccc(OCC4CNC4)n3)cc2cn1,E-0014000,2.5743785644130823
NC(=O)COc1ccc(-c2ccc3ccncc3c2)cc1,E-0014001,3.2345425913115284
NCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,E-0014002,2.137670537236755
O=C1CCc2ccc(-c3cccc(OC4CCCNC4)n3)cc2N1,E-0014003,1.988112840268352
O=C1CCc2ccc(-c3cccc(OC4CCNC4)n3)cc2N1,E-0014004,2.039414119176137
NC1(CCOc2cnn(-c3ccc4ccncc4c3)c2)CC1,E-0014005,2.770115294787101
c1cc2ccc(-c3ccc(OC4CC5(CNC5)C4)cc3)cc2cn1,E-0014006,2.216429830876251
O=C1CCc2ccc(-c3cc(OCCN4CCCCC4)c(F)cn3)cc2N1,E-0014007,2.0199466816788423
Nc1cc(OCCN2CCCCC2)ccc1-c1cc2c(cn1)CCC(=O)N2,E-0014009,1.8350561017201164
Nc1cc(OCCN2CCCCC2)ccc1-c1ncc2ccncc2n1,E-0014010,2.709015416972117
c1cc2cnc(-c3ccc(OCCN4CCCCC4)cc3)nc2cn1,E-0014011,2.9829492885744986
NCCCOc1cnn(-c2ccc3ccncc3c2)c1,E-0014012,2.657342736814626
O=C1CCc2ccc(-c3nccc(OCCN4CCCCC4)n3)cc2N1,E-0014013,2.243286146083446
c1cc(OCC2CNC2)nc(-c2ccc3ccncc3c2)c1,E-0014014,2.5582284218033258
O=C1CCc2ccc(-c3cccc(OCC4CNC4)n3)cc2N1,E-0014015,1.8536982117761744
c1cc2cc(-n3ccc(OCC4CNC4)n3)ccc2cn1,E-0014016,2.677789391068861
O=C1Cc2ccc(-n3ccc(OCC4CNC4)n3)cc2CN1,E-0014017,0.0
O=C1CCc2ccc(-n3ccc(OCC4CNC4)n3)cc2N1,E-0014018,1.9661417327390325
O=C1CCc2cc(-n3ccc(OCC4CNC4)n3)ccc2N1,E-0014019,0.0
CC(=O)N[C@H](C)CCOc1cccc(-c2ccc3ccncc3c2)c1,E-0014020,2.816638944898461
C[C@@H](N)CCOc1cccc(-c2ccc3ccncc3c2)c1,E-0014021,3.2556101584077384
CNCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0014022,1.9169800473203824
NC(=O)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0014023,3.3638938977741004
NC1(COc2cccc(-c3ccc4c(c3)NC(=O)CC4)n2)CC1,E-0014024,2.030194785356751
c1cc(OC2CCNC2)nc(-c2ccc3ccncc3c2)c1,E-0014025,2.6848453616444123
OC1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0014026,2.409595019396816
CC(=O)N[C@@H](C)CCOc1cccc(-c2ccc3ccncc3c2)c1,E-0014027,2.694956002249818
C[C@H](N)CCOc1cccc(-c2ccc3ccncc3c2)c1,E-0014028,2.938219417812743
CNC(=O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014029,2.1925674533365456
CN(C)C(=O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014030,2.4577305482459986
O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)N1CCC1,E-0014031,2.588943642740015
O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)N1CC(F)(F)C1,E-0014032,2.805568817548556
CC(=O)Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014033,2.6829569263012085
COc1ccc(Nc2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014046,3.6437289578035728
Cc1ncc(COc2ccc3c(c2)c2ccn(CCCN4CCCCC4)c(=O)c2n3C)o1,E-0014051,2.774224904868919
Cn1ncnc1COc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0014052,2.582404298019028
Cn1c2ccc(OCc3cn[nH]c3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014054,2.9727118405470665
Cn1c2cc(Cl)ccc2c2cc(=O)n(CCCN3CCCCC3)nc21,E-0014060,2.462098381135156
COc1cc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,E-0014065,2.3550682063488506
CNc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccncc2)ccn1,E-0014068,2.712060142461074
O=C1CCc2ccc(-c3ccc(F)c(OCCN4CCCCC4)n3)cc2N1,E-0014069,2.9532763366673045
CNCCCOc1cnn(-c2ccc3ccncc3c2)c1,E-0014070,2.792461731346951
O=C1Cc2cc(-n3ccc(OCC4CNC4)n3)ccc2CN1,E-0014071,1.8536982117761744
NC1(COc2cnn(-c3ccc4ccncc4c3)c2)CC1,E-0014072,2.4310419453358856
CN1C(=O)CCc2ccc(-c3ccc(OCCN4CCNCC4)cc3)cc21,E-0014073,1.6748611407378116
Fc1cccc(-c2cccc(Nc3ccn(CC4CCNCC4)n3)n2)c1,E-0014074,1.390935107103379
Fc1cccc(-c2cccc(Nc3ccnn3CC3CCNCC3)n2)c1,E-0014075,2.720242018287057
CN(c1cccc(-c2cccc(F)c2)n1)c1ccn(CC2CCNCC2)n1,E-0014076,1.212187604403958
CN(c1cccc(-c2cccc(F)c2)n1)c1ccnn1CC1CCNCC1,E-0014077,2.7416242575038123
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)cc2)CC1,E-0014078,2.566201718854913
O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2ccc(Br)cc2)CC1,E-0014079,1.864511081058392
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc(Br)cc2)CC1,E-0014080,1.640481436970422
COc1ccc(-c2c[nH]nc2C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)cc1OC,E-0014081,3.54147939465728
O=C(c1n[nH]c2cccnc12)N1CCCN(Cc2cncc(Cl)c2)CC1,E-0014082,3.33897415086708
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,E-0014083,3.4341375887867343
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,E-0014084,2.677789391068861
O=C(c1n[nH]c2ccccc12)N1CC2CC(C1)N2Cc1cncc(Cl)c1,E-0014085,2.4255342204982635
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CC2CC(C1)N2Cc1cncc(Cl)c1,E-0014086,2.3326404103874623
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CC2CCC(C1)N2Cc1cncc(Cl)c1,E-0014087,2.9166644645413973
O=C(c1n[nH]cc1-c1ccccc1)N1CC2CCC(C1)N2Cc1cncc(Cl)c1,E-0014088,3.526920532638649
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccccc2)CC1,E-0014089,2.638988159343682
COc1ccccc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0014090,2.4554539687786283
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]n2)c(F)c1,E-0014091,2.9033613362553186
NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014092,1.662757831681574
COc1cccc2[nH]c3c(=O)n(CCN(C)C4CCCCC4)ccc3c12,E-0014093,1.3096301674258988
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCNC1CCCCC1,E-0014094,2.9568884546500773
CC1(O)CC(NCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,E-0014095,1.1846914308175989
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCNC1CC(F)(F)C1,E-0014096,2.250663919463244
C[C@@H](NCCn1ccc2c3ccc(F)cc3n(C)c2c1=O)[C@@H]1CCC(=O)N1,E-0014097,2.205745540942662
O=c1c2[nH]c3cc4c(cc3c2ccn1CCCN1CCCCC1)OCO4,E-0014098,2.391816923613249
O=c1c2[nH]c3cc4c(cc3c2ccn1CCCN1CCCCC1)OC(F)(F)O4,E-0014099,1.6222140229662954
CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cc1F,E-0014100,3.889043851185861
C[C@H](COc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C)n1ccnn1,E-0014101,2.7695988483874463
COc1ccc2c(c1)c1cc(=O)n(CCCN3CCCCC3)nc1n2C,E-0014102,2.5369370227046737
CC(=O)NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014103,2.1958996524092336
NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014104,1.915927211697116
CC(=O)NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014105,2.4869968884318228
CC(C)NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014106,1.974971994298069
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(OCC5CC5)ccc43)c2=O)C1,E-0014107,1.9425041061680808
CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cn1,E-0014108,1.6344772701607315
Cn1c2cc(F)cc(C(F)F)c2c2ccn(CCN)c(=O)c21,E-0014109,2.103803720955957
CC(C)NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014110,1.8444771757456813
O=C1CCc2ccc(-c3cccc(OCCNC4CCC(F)(F)CC4)n3)cc2N1,E-0014111,2.612041744645269
NC(=O)CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014112,2.5859117103194342
FC1(F)CC(NCCOc2cnn(-c3ccc4ccncc4c3)c2)C1,E-0014113,2.76618969331016
c1cc2ccc(-n3cc(OCCNC4COC4)cn3)cc2cn1,E-0014114,2.4345689040341987
C[C@@H](c1ccc(Nc2cccc(-c3cccc(F)c3)n2)nc1)N1CCOCC1,E-0014115,2.683587317572767
C[C@H](c1ccc(Nc2cccc(-c3cccc(F)c3)n2)nc1)N1CCOCC1,E-0014116,2.9351544472161684
NCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0014117,1.8904210188009145
NC(=O)Cn1ccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014118,1.9542425094393248
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(OCCCN4CCN(C)CC4)ccc3n(C)c12,E-0014119,2.3575537197430814
O=C(c1n[nH]cc1-c1ccccc1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,E-0014120,3.546678359302357
O=C(c1n[nH]c2cccnc12)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,E-0014121,3.5506685412043986
O=C(c1n[nH]c2cccnc12)N1CCN(Cc2ccc(Cl)cc2)CC(F)(F)C1,E-0014122,3.064907027159636
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,E-0014123,3.347856704851325
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,E-0014124,3.521647949497912
O=C(c1n[nH]cc1-c1ccccc1)N1CCN(Cc2ccc(Cl)cc2)CC(F)(F)C1,E-0014125,3.3972793788535927
CC(=O)N1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0014127,1.9014583213961125
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCNCC2)CC1,E-0014128,0.0
O=C(c1n[nH]cc1-c1ccc2c(c1)OC(F)(F)O2)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014129,3.348090584217155
O=C(c1n[nH]cc1-c1ccc2c(c1)OC(F)(F)O2)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014130,2.625106575403468
N#Cc1ccc(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,E-0014131,2.322426052405953
COc1ccc(-n2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cn2)c(OC)c1,E-0014132,2.589055531052344
Clc1cncc(OC2CCN(Cc3n[nH]c4ccccc34)CC2)c1,E-0014133,3.1206397284155662
OCCCOc1cnn(-c2ccc3ccncc3c2)c1,E-0014134,2.9293678292401
O=C1CCc2ccc(-n3cc(OCCNC4CCC(F)(F)CC4)cn3)cc2N1,E-0014135,1.4785664955938431
NC1(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCCCC1,E-0014136,2.124178055474675
c1cc2cnc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0014137,3.0659902892337763
O=C1CCc2ccc(-c3cccc(OCCN4CCCCC4)n3)c(F)c2N1,E-0014138,2.0453229787866576
NC(=O)Cc1ccnc(Nc2cccc(-c3cccnc3)n2)n1,E-0014139,2.037426497940624
NC(=O)Cc1cccc(Oc2cccc(-c3cccnc3)n2)n1,E-0014140,1.854913022307856
CN(c1cccc(-c2cccnc2)n1)c1ccn(CC(N)=O)n1,E-0014141,1.9867717342662448
NC(=O)Cc1cccc(Nc2cccc(-c3cccc(S(N)(=O)=O)c3)n2)n1,E-0014142,1.958085848521085
NC(=O)Cc1cccc(Nc2cc(-c3cccnc3)ccn2)n1,E-0014143,2.643057683751453
NC(=O)Cc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,E-0014144,3.060697840353612
Cc1cc(C#N)cc(-c2cccc(OCCN3CCCCC3)c2)c1,E-0014145,3.0572095125077903
c1cc2ccc(-c3ccc(OC4CNC4)cc3)cc2cn1,E-0014146,2.291146761731885
O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014147,3.218036331200945
CNC(=O)N1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0014148,2.110252917353403
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014149,2.5609820555862357
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014150,3.368361275872149
