SMILES,Molecule Name,Log_Mouse_BPB
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)C(=O)C1,E-0014634,0.436162647040756
Fc1cccc(-c2ccnc(Nc3ccc(CCN4CCC4)cc3)c2)c1,E-0014637,0.1139433523068367
CN(c1cc(-c2cccnc2)ccn1)c1cccc(CC(N)=O)n1,E-0014639,1.723291446477584
c1cc2ccc(-c3cnn(CCN4CCC4)c3)cc2cn1,E-0014641,1.2988530764097066
Nc1cc(OCCN2CCCCC2)ccc1-c1cc(-c2ccncc2)ccn1,E-0014642,0.7656685547590141
O=C(c1n[nH]c2ccccc12)N1CCC(O[C@H]2CN3CCC2CC3)CC1,E-0014644,1.860757123081542
COc1cncnc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n[nH]1,E-0014646,0.9247959957979122
COc1ccc(Oc2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014654,0.5276299008713387
O=C(c1n[nH]c2cccnc12)N1CC[C@@H](Oc2cncc(Cl)c2)C1,E-0014656,1.420285884941918
O=C(c1n[nH]c2cccnc12)N1CC[C@H](Oc2cncc(Cl)c2)C1,E-0014657,1.4798631130230977
COc1ccc2c([nH]c3c(=O)n(CCCN4CCCCC4)ccc32)c1C(F)(F)F,E-0014660,0.187520720836463
COc1ccc(N(C)c2nccc(NCCc3ccncc3)n2)cc1,E-0014672,0.6074550232146685
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,E-0014674,1.127752515832973
O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014679,0.2600713879850747
CNC(=O)Cc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,E-0014691,0.1702617153949573
FC1(F)CCN(Cc2ccc(Nc3cccc(-c4cccnc4)n3)nc2)CC1,E-0014692,0.3961993470957363
FC1(F)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014698,0.1335389083702174
FC1(F)CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014699,0.08278537031645
CC[C@@H](C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014701,0.8627275283179747
FC1(F)CC(NCCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014769,0.167317334748176
CN1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0014770,0.403120521175818
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCOCC2)CC1,E-0014780,2.0009977303577937
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCC(F)(F)CC2)CC1,E-0014781,1.1058506743851435
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(CC2CCOCC2)CC1,E-0014782,1.756027212973441
COc1c(Cl)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0014785,0.1367205671564068
Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0014787,1.1280760126687153
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0014794,0.167317334748176
Fc1cccc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)c1,E-0014806,0.1205739312058499
O=c1cc2cccc(Nc3cccc(-c4cccnc4)n3)c2c[nH]1,E-0014844,0.5865873046717549
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccn5nccc5c4)n[nH]3)CC2)c1,E-0014886,0.7543483357110189
O=C(c1n[nH]c2c(Cl)cccc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014889,0.3053513694466238
c1cc2ccc(-c3ccc(OCCN4CC5(COC5)C4)cc3)cc2cn1,E-0014912,0.4440447959180763
Cc1c(N)c(-c2ccc(OCCN3CCOCC3)cc2)cc2cnccc12,E-0014922,0.8280150642239769
Fc1cc(-c2ccc3ccncc3c2)c(F)cc1OCCN1CCOCC1,E-0014923,0.2944662261615929
c1cc(-c2ccc3cncn3c2)ccc1OCCN1CCOCC1,E-0014965,0.9232440186302764
Fc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,E-0014970,0.3117538610557542
Fc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,E-0014972,1.2612628687924936
Clc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,E-0014973,0.8260748027008264
O=C(c1n[nH]c2cccnc12)N1CC[C@]2(C1)C[C@H](Oc1cncc(Cl)c1)C2,E-0014987,0.8457180179666586
O=C(c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015000,0.8162412999917831
F[C@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015010,0.250420002308894
CO[C@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015012,0.3856062735983121
Fc1cc(-c2ccnc(Nc3ccc(CN4CCCCC4)cc3)n2)cc(N2CCOCC2)c1,E-0015016,0.1492191126553798
CN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,E-0015017,0.2013971243204514
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4c(Cl)ccnc24)C3)c1,E-0015023,0.255272505103306
Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015024,0.4232458739368078
O=C(c1n[nH]c2cccnc12)N1CCC2(CC[C@@H](Oc3cncc(Cl)c3)C2)CC1,E-0015028,0.4983105537896005
O=C(c1n[nH]c2cccnc12)N1CCC2(CC[C@H](Oc3cncc(Cl)c3)C2)CC1,E-0015029,0.6222140229662952
O=C(c1n[nH]cc1C#Cc1cncs1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015032,0.292256071356476
CN1CCC(OC2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0015033,1.4665710723863543
O=C(c1n[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015034,0.2148438480476979
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]ncc2-c2ccc4ncsc4c2)C3)c1,E-0015036,0.0086001717619175
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015037,0.1846914308175988
Cn1ccc2c([nH]c3c(CCN4CCCCC4)cccc32)c1=O,E-0015039,0.8215135284047732
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015057,0.0681858617461616
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015058,0.1172712956557642
COc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015059,0.1903316981702915
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015061,0.6766936096248666
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015062,0.3891660843645325
Cc1c(OCCN2CCCCC2)ccc(-c2ccc3ccncc3c2)c1N,E-0015063,0.7937903846908186
c1cc2cc(N3CCC3)c(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0015064,0.3636119798921443
Cc1c(N)c(-c2ccc(OCCN(C)C)cc2)cc2cnccc12,E-0015066,0.9786369483844743
CN(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C1COC1,E-0015067,0.3856062735983121
O=C(c1n[nH]c2cc(Cl)ccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015138,0.0681858617461616
O=C(c1n[nH]c2cccc(Cl)c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015139,0.1072099696478683
CCc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015150,0.5132176000679389
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C1CC1,E-0015151,0.4116197059632301
CCc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015152,0.0791812460476248
CC(C)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015153,0.0453229787866574
O=C(c1n[nH]c2cccnc12)N1C[C@@H]2CC[C@H]1C[C@@H]2Oc1cncc(Cl)c1,E-0015168,1.173186268412274
Cn1ccc2c([nH]c3c(C#CC4CNC4)c(F)ccc32)c1=O,E-0015204,0.2479732663618066
N#Cc1c(F)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0015205,0.9929950984313416
CNc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,E-0015212,0.4885507165004442
Cc1c(N)c(-c2cc(F)c(OCCN3CCOCC3)cc2F)cc2cnccc12,E-0015221,0.8169038393756602
COc1cc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)ccn1,E-0015271,0.1643528557844371
c1cnc2ccc(-n3ccc(OCC4CNC4)n3)cc2c1,E-0015289,1.2564772062416767
CSc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,E-0015292,0.0453229787866574
Cc1c(N)c(-c2cc(F)c(OCCN3CCCCC3)cc2F)cc2cnccc12,E-0015299,0.6424645202421214
Cc1c(N)c(-c2ccc(OCCN3CC4(COC4)C3)cc2)cc2cnccc12,E-0015303,0.8680563618230416
O=C(c1n[nH]c2cccnc12)N1C[C@H]2C[C@@H]1C[C@@H]2Oc1cncc(Cl)c1,E-0015311,1.0195316845312554
COc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015318,0.1702617153949573
Cc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015319,0.1271047983648076
COc1ccc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)cn1,E-0015330,0.1818435879447725
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5cc(Nc6cc(C(F)(F)F)no6)ccc45)CC3)cc2)C1,E-0015336,0.250420002308894
Cn1c2ccc(OCCN3CCCCC3)cc2c2c(C(N)=O)ncnc21,E-0015366,1.3490831687795903
Cc1c(N)c(-c2ccc(OCCN3CC4CC4C3)cc2)cc2cnccc12,E-0015396,0.4969296480732149
C#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015405,0.08278537031645
C#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015406,0.1522883443830564
Cc1cc(-c2ccc(OCCNC(C)C)cc2)cc2cnccc12,E-0015442,0.1613680022349748
COc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,E-0015446,0.1072099696478683
Cc1nc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)c[nH]1,E-0015513,0.8893017025063104
Cn1c2ccc(-c3ccncn3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,E-0015514,1.1222158782728269
CN1CCC[C@@H](Cn2ccc3c([nH]c4nc(C5CC5)ccc43)c2=O)C1,E-0015529,0.8312296938670634
Cc1cc(-c2ccc(OCCN3CCNCC3)cc2)cc2cnccc12,E-0015537,0.1702617153949573
Cc1c(N(C)C)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015539,0.0755469613925307
Cc1c(N)c(-c2c(F)cc(OCCN3CCCCC3)cc2F)cc2cnccc12,E-0015542,0.6138418218760692
Cc1c(N)c(-c2ccc(OC[C@H]3CCCCN3C)cc2)cc2cnccc12,E-0015546,0.7041505168397991
CCN(CC)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015550,0.8579352647194289
Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCCC3)cc2)cc2cnccc12,E-0015552,0.7909884750888159
Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCCC3)cc2)cc2cnccc12,E-0015553,0.8027737252919757
CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015556,0.8350561017201162
Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1N,E-0015558,0.6190933306267428
CCOc1cc2[nH]c3nn(CCCN4CCCCC4)c(=O)cc3c2cn1,E-0015575,1.5743785644130823
Cc1c(N)c(-c2ccc(O[C@@H]3CCN(C(C)C)C3)cc2)cc2cnccc12,E-0015609,0.6803355134145632
CCN1CC[C@@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,E-0015613,0.7395723444500919
Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015618,0.4099331233312946
CCN1CCC[C@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015644,0.7323937598229685
CCN1CCC[C@@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015645,0.7283537820212285
N#Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)cc2cnccc12,E-0015654,0.4785664955938433
Cc1nnc(Nc2cc3c4ncn(CCCN5CCCCC5)c(=O)c4n(C)c3cc2F)o1,E-0015676,1.4396484295634735
Cn1c2cc(F)c(Nc3nc(C#N)cs3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,E-0015680,0.8543060418010806
O=c1c2[nH]c3cc(OCC4CC4)ncc3c2ccn1CCCN1CCCCC1,E-0015699,0.8518696007297664
CN1CC(COc2ccn(-c3cc4cccnc4cc3N)n2)C1,E-0015738,1.651859269246949
Cc1c(N)c(-c2ccc(OC[C@@H](C)N(C)C)cc2)cc2cnccc12,E-0015760,0.8444771757456815
Cc1c(N)c(-c2ccc(OCCN3C[C@H]4CC[C@@H]3C4)cc2)cc2cnccc12,E-0015763,0.6901960800285137
CNc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015764,0.6414741105040995
COc1cc(-c2ccc(OCCN3CCCCC3)cc2)cn2nccc12,E-0015769,0.2988530764097066
Cn1ccc2c3ccc(OCCN4CCCCC4)cc3n(C)c2c1=O,E-0015809,0.9735896234272567
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,E-0015815,0.287801729930226
Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ccncc3c2)c1N,E-0015816,0.5611013836490559
Cc1c(OCCN2CCOCC2)ccc(-c2ccc3ccncc3c2)c1N,E-0015818,0.8041394323353505
Cc1c(N)c(-c2ccc(OCC3(N(C)C)COC3)cc2)cc2cnccc12,E-0015822,0.910090545594068
Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ccncc3n2)c1N,E-0015824,0.5634810853944107
N#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,E-0015831,1.14705767102836
N#Cc1c[nH]c2ncc(-c3ccc(OCCN4CCCCC4)cc3)cc12,E-0015846,0.541579243946581
Cc1nnc(-c2ccc3c(c2)cc(C(=O)Nc2ccc(S(=O)(=O)N4CCOCC4)cc2)n3C)s1,E-0015868,0.1789769472931694
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4cncc(Cl)c4)CC2)n3C)s1,E-0015872,0.5289167002776547
CN(C)c1nccc2c1c1cc(OCCN3CCCCC3)ccc1n2C,E-0015874,0.9132839017604184
O=c1c2[nH]c3cc(F)c(C#Cc4nccs4)cc3c2ccn1CCCN1CCCCC1,E-0015875,0.0755469613925307
CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0015885,1.3400473176613932
Cn1ccc2c([nH]c3cc(OCCCN4CCCCC4)ccc32)c1=O,E-0015886,0.9903388547876014
CSc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,E-0015896,0.093421685162235
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1F,E-0015897,0.6424645202421214
Cc1c(N)c(-c2ccc(OCCN3CCCC3)cc2)cc2cnccc12,E-0015904,0.8494194137968993
Cc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C#N,E-0015908,0.4116197059632301
NC(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015912,1.17376882313665
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)s1,E-0015920,0.4756711883244297
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)s1,E-0015921,0.2227164711475832
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3nnc(C4CC4)s3)ccc21,E-0015922,0.0791812460476248
Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)ncc32)c1=O,E-0015943,1.5520595341878844
COc1nccc2c1[nH]c1cc(OCCN3CCCCC3)ncc12,E-0015944,0.8382192219076258
Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)c(F)cc32)c1=O,E-0015948,0.7634279935629373
Cn1ccc2c([nH]c3cc(OCCN4CCNCC4)ccc32)c1=O,E-0015949,1.1953460583484197
Cn1ccc2c([nH]c3cc(OCCN4CCOCC4)ccc32)c1=O,E-0015954,1.2688119037397805
Cn1ccc2c([nH]c3c(CCCN4CCCCC4)cccc32)c1=O,E-0015956,0.8202014594856403
Cn1ccc2c3cccc(CCN4CCCCC4)c3n(C)c2c1=O,E-0015957,0.9185545305502736
Cn1cnc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0015958,1.6147917919564174
Clc1nc(NCc2ccncc2)c2cc[nH]c2n1,E-0015961,1.2377949932739225
Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCC3)cc2)cc2cnccc12,E-0015966,0.8585371975696391
Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCC3)cc2)cc2cnccc12,E-0015967,0.8260748027008264
Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc12,E-0015970,1.2984163800612945
CC(=O)Nc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015978,1.4124605474299614
Cc1c(N)c(-c2ccc(OCCN3CCCCC3)c(F)c2)cc2cnccc12,E-0015981,0.5843312243675307
Cn1ncc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0016004,1.27207378750001
Cn1ccc2c([nH]c3cc(NCCN4CCCCC4)ccc32)c1=O,E-0016005,1.2474822606770544
CN(CCN1CCCCC1)c1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016006,1.2833012287035497
Cn1cc(F)c2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0016007,0.725094521081469
Cn1c2ccc(OCCN3CCCCC3)cc2c2c(C(N)=O)nccc21,E-0016008,1.295567099962479
Cn1ccc2c([nH]c3cc(OCCN4CC5CC5C4)ccc32)c1=O,E-0016010,1.1405080430381795
COC1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016011,1.1861083798132053
Cn1ccc2c([nH]c3cc(OCC[C@H]4CCCCN4)ccc32)c1=O,E-0016012,0.7058637122839193
Cn1ccc2c([nH]c3cc(OCC[C@@H]4CCCCN4)ccc32)c1=O,E-0016013,0.7427251313046983
CCn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0016014,1.1038037209559568
O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCn1ccnc1,E-0016015,1.2555137128195333
Cc1c(OCCN2CCCCC2)ccc(-c2cc(C#N)c3ccncc3c2)c1N,E-0016018,0.9571281976768132
CSc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C#N,E-0016021,0.2648178230095364
C#Cc1cc(-c2ccc(OCCN(C)C)cc2)cc2cnccc12,E-0016025,0.1271047983648076
CNc1c(-c2ccc(C(N)=O)cc2)cc2cnccc2c1C,E-0016033,0.9106244048892012
N#Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1,E-0016039,0.4424797690644485
Cn1cnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)c1,E-0016045,0.3521825181113625
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3ccccn3)ccc21,E-0016047,0.093421685162235
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3cccnc3)ccc21,E-0016048,0.1335389083702174
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3cncnc3)ccc21,E-0016049,0.3010299956639812
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3ncccn3)ccc21,E-0016050,0.2121876044039577
Cc1nnc(-c2ccc3c(C(=O)NC4CCN(c5ccncc5Cl)CC4)nn(C)c3c2)s1,E-0016054,0.3579348470004538
Cc1nnc(-c2ccc3c(C(=O)NC4CCN(c5ccncc5)CC4)nn(C)c3c2)s1,E-0016056,1.0437551269686796
Cc1nnc(-c2ccc3c(c2)cc(C(=O)N2CCC(N(C)c4cncc(Cl)c4)CC2)n3C)s1,E-0016058,0.1958996524092336
O=c1[nH]ccc2c1[nH]c1cc(OCCN3CCCCC3)ncc12,E-0016060,1.3725438007590702
Cn1ccc2c([nH]c3nc(OCCN4CCCCC4)ccc32)c1=O,E-0016062,1.2875778090787051
COc1nccc2c3ccc(OCCN4CCCCC4)cc3n(C)c12,E-0016064,0.1492191126553798
Cn1ccc2c([nH]c3cc(CCCN4CCCCC4)ccc32)c1=O,E-0016065,1.1693804953119495
Cn1ccc2c([nH]c3cc(NC(=O)CN4CCCCC4)ccc32)c1=O,E-0016067,0.9180303367848802
CN(C(=O)CN1CCCCC1)c1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016068,1.6105537053170946
Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCCCC4)ccc3c12,E-0016070,0.4885507165004442
Cn1ccc2c([nH]c3cc(OCCC4CCNCC4)ccc32)c1=O,E-0016072,0.6074550232146685
Cn1ccc2c([nH]c3cc(OCCCCN4CCCCC4)ccc32)c1=O,E-0016073,0.7715874808812554
Cn1ccc2c([nH]c3cc(OCC[C@H]4CCCNC4)ccc32)c1=O,E-0016074,0.5831987739686227
Cn1ccc2c([nH]c3cc(OCC[C@@H]4CCCNC4)ccc32)c1=O,E-0016075,0.4899584794248346
CN1CCCC[C@@H]1CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016076,0.8337843746564789
CN1CCCC[C@H]1CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016077,0.8014037100173551
O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1CC1CC1,E-0016078,0.3838153659804312
Cn1ccc2c([nH]c3c(CCN4CCCC(F)(F)C4)cccc32)c1=O,E-0016083,0.3324384599156053
Cn1ccc2c([nH]c3c(CCN4CCC(F)(F)CC4)cccc32)c1=O,E-0016084,0.2430380486862944
Cn1ccc2c([nH]c3cc(OCCc4cnccn4)ccc32)c1=O,E-0016086,0.7218106152125465
Cn1ccc2c([nH]c3cc(OCCO)ccc32)c1=O,E-0016087,1.2973227142053023
Cn1ccc2c([nH]c3nc(OCCN4CCCCC4)ncc32)c1=O,E-0016088,1.7209031708134577
CN(Cc1nc2ccc(CO)cc2n1C)C(=O)c1cn(C)c2ccccc12,E-0016095,1.484442207642407
CN(Cc1nc2cc(CO)ccc2n1C)C(=O)c1cn(C)c2ncccc12,E-0016096,1.8758133888397577
Cn1c(=O)c2[nH]c3cc(OCCN4CCCCC4)ccc3c2n(C)c1=O,E-0016102,1.131297796597623
CC(=O)N1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016106,1.3585059114902351
CCN(CC)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016107,1.2662316966898932
CC1CCN(CCc2cccc3c2[nH]c2c(=O)n(C)ccc23)CC1,E-0016108,0.8241258339165489
Cn1ccc2c([nH]c3cc(OCCn4ccnc4)ccc32)c1=O,E-0016109,1.1373541113707328
C[C@@H]1CCCN(CCc2cccc3c2[nH]c2c(=O)n(C)ccc23)C1,E-0016110,0.6875289612146344
C[C@H]1CCCN(CCc2cccc3c2[nH]c2c(=O)n(C)ccc23)C1,E-0016111,0.7058637122839193
Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2F)cc2cnccc12,E-0016131,0.6812412373755872
Cc1c(N)c(-c2ccc(OCCN3CCOCC3)cc2F)cc2cnccc12,E-0016132,0.72916478969277
Cc1cc(-c2cc3cnccc3c(C)c2N)ccc1OCCN1CCCCC1,E-0016134,0.4297522800024079
Cc1ncnc(-c2ccc(OCCN3CCCCC3)cc2)c1N,E-0016141,1.8528458180149967
CCNCCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0016142,0.7923916894982539
Cn1cc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)cn1,E-0016143,0.187520720836463
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-n3ccnc3)ccc21,E-0016144,0.2966651902615311
Cn1ncc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)n1,E-0016145,0.1702617153949573
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)o1,E-0016147,0.3891660843645325
Cc1cnn(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)c1,E-0016148,0.0863598306747482
Cc1nnc(-c2ccc3c(c2)cc(C(=O)N2CCC(Nc4ccncc4)CC2)n3C)s1,E-0016155,0.6998377258672457
Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5Cl)CC4)[nH]c3c2)s1,E-0016159,0.3404441148401183
Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)s1,E-0016160,0.8680563618230416
Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5Cl)CC4)cc3c2)s1,E-0016161,0.6344772701607316
Cc1nnc(-c2ccn3nc(C(=O)N4CCC(Oc5cncc(Cl)c5)CC4)cc3c2)s1,E-0016162,0.7387805584843692
Cc1nnc(-c2ccn3ncc(C(=O)NC4CCN(c5ccncc5)CC4)c3c2)s1,E-0016163,1.1696744340588068
Cc1nnc(-c2ccn3ncc(C(=O)NC4CCN(c5ccncc5Cl)CC4)c3c2)s1,E-0016164,0.6608654780038692
Cc1nnc(-c2ccc3c(cc(C(=O)NC4CCN(c5ccncc5Cl)CC4)n3C)n2)s1,E-0016166,0.4983105537896005
Cn1ccc2c([nH]c3cc(NC(=O)CCN4CCCCC4)ccc32)c1=O,E-0016170,1.1664301138432829
CN(Cc1nc2ccc(CO)cc2n1C)C(=O)c1cn(C)c2ncccc12,E-0016171,1.8675264111997436
CN(Cc1nc2ccc(CO)cc2[nH]1)C(=O)c1c[nH]c2ncccc12,E-0016172,1.8879547038088016
Cn1ccc2[nH]c3cc(OCCN4CCCCC4)ccc3c2c1=O,E-0016173,1.583652108542044
Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)cnc32)c1=O,E-0016177,1.5074510609019698
CO[C@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016178,1.3038437748886544
