SMILES,Molecule Name,Log_HLM_CLint
CN(c1cc2c(cn1)ncn2C)C1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,E-0013966,1.7551122663950711
CN(c1ccc(Cl)cc1)[C@@H]1C[C@@H]2CN(C(=O)c3[nH]nc4cccnc34)C[C@@H]2C1,E-0013967,1.9211660506377388
CN(c1ccc(Cl)cc1)[C@H]1C[C@@H]2CN(C(=O)c3[nH]nc4cccnc34)C[C@@H]2C1,E-0013968,2.6110857334148725
CC1(C#Cc2cn[nH]c2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)COC1,E-0013969,2.0751818546186915
O=C(c1n[nH]cc1-c1ccc(C(F)(F)F)o1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013970,1.4785664955938431
CN1CCC[C@@H](Cn2ccc3c4cc(OCC(F)F)ccc4n(C)c3c2=O)C1,E-0013971,0.8260748027008264
CN1CCC[C@@H](Cn2ccc3c4cc(OCC5CC5)ccc4n(C)c3c2=O)C1,E-0013972,0.8920946026904804
CCOc1ccc2[nH]c3c(=O)n(CCCN(C)C4CCCCC4)ccc3c2c1,E-0013973,1.414973347970818
CCOc1ccc2c(c1)c1ccn(CCCN(C)C3CCCCC3)c(=O)c1n2C,E-0013974,1.3283796034387378
CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN(C)C3CCCCC3)ccc12,E-0013975,1.3304137733491908
Cn1cc(C[N+]2(CCCn3ccc4c5cc(O)ccc5n(C)c4c3=O)CCCCC2)cn1,E-0013976,0.7403626894942439
C[C@@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,E-0013977,0.9294189257142929
C[C@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,E-0013978,0.8195439355418687
C[C@@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,E-0013980,0.99563519459755
C[C@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,E-0013981,0.7923916894982539
CC(C)Oc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,E-0013982,1.2695129442179165
NC(=O)C1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,E-0013983,1.021189299069938
CC(C)(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0013984,0.9684829485539352
CC(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0013985,0.9542425094393248
O=C(c1n[nH]cc1-c1ccccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013986,0.9637878273455552
CC1(Oc2cncc(Cl)c2)CCN(C(=O)c2n[nH]c3cccnc23)CC1,E-0013987,1.3053513694466237
COCCN(c1ccc(Cl)cc1)C1CCN(C(=O)c2n[nH]c3cccnc23)CC1,E-0013988,1.745855195173729
CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,E-0013989,1.41161970596323
CCOc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,E-0013990,1.187520720836463
COc1ccc2[nH]c3c(=O)n(C[C@H]4CCN(C)C4)cnc3c2c1,E-0013991,0.3010299956639812
COc1ccc2c(c1)c1ncn(C[C@H]3CCN(C)C3)c(=O)c1n2C,E-0013992,0.4623979978989561
CCOc1ccc2[nH]c3c(=O)n(C[C@H]4CCN(C)C4)cnc3c2c1,E-0013993,0.041392685158225
CCOc1ccc2c(c1)c1ncn(C[C@H]3CCN(C)C3)c(=O)c1n2C,E-0013994,1.3031960574204888
O=c1c2[nH]c3c(F)cccc3c2ccn1CCCN1CCCCC1,E-0013995,0.7481880270062005
Cn1c2cc(F)ccc2c2ccn(CCN)c(=O)c21,E-0013996,1.421603926869831
CNC(=O)COc1cnn(-c2ccc3ccncc3c2)c1,E-0013997,0.9684829485539352
CN1C(=O)CCc2cnc(-c3ccc(OCCN4CCCCC4)cc3N)cc21,E-0013998,0.041392685158225
CC(=O)N[C@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0013999,1.8048206787211625
c1cc2ccc(-n3ccc(OCC4CNC4)n3)cc2cn1,E-0014000,0.0791812460476248
NC(=O)COc1ccc(-c2ccc3ccncc3c2)cc1,E-0014001,1.3891660843645326
NCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,E-0014002,1.1430148002540952
O=C1CCc2ccc(-c3cccc(OC4CCCNC4)n3)cc2N1,E-0014003,1.167317334748176
O=C1CCc2ccc(-c3cccc(OC4CCNC4)n3)cc2N1,E-0014004,1.7201593034059568
NC1(CCOc2cnn(-c3ccc4ccncc4c3)c2)CC1,E-0014005,1.041392685158225
c1cc2ccc(-c3ccc(OC4CC5(CNC5)C4)cc3)cc2cn1,E-0014006,1.0969100130080565
O=C1CCc2ccc(-c3cc(OCCN4CCCCC4)c(F)cn3)cc2N1,E-0014007,0.7558748556724915
Nc1cc(OCCN2CCCCC2)ccc1-c1cc2c(cn1)CCC(=O)N2,E-0014009,0.7403626894942439
Nc1cc(OCCN2CCCCC2)ccc1-c1ncc2ccncc2n1,E-0014010,1.0791812460476249
c1cc2cnc(-c3ccc(OCCN4CCCCC4)cc3)nc2cn1,E-0014011,0.8976270912904414
NCCCOc1cnn(-c2ccc3ccncc3c2)c1,E-0014012,2.9708580569965024
O=C1CCc2ccc(-c3nccc(OCCN4CCCCC4)n3)cc2N1,E-0014013,0.6901960800285137
c1cc(OCC2CNC2)nc(-c2ccc3ccncc3c2)c1,E-0014014,1.6720978579357175
O=C1CCc2ccc(-c3cccc(OCC4CNC4)n3)cc2N1,E-0014015,0.4313637641589873
c1cc2cc(-n3ccc(OCC4CNC4)n3)ccc2cn1,E-0014016,2.024074987307426
O=C1Cc2ccc(-n3ccc(OCC4CNC4)n3)cc2CN1,E-0014017,0.0
O=C1CCc2ccc(-n3ccc(OCC4CNC4)n3)cc2N1,E-0014018,0.0
O=C1CCc2cc(-n3ccc(OCC4CNC4)n3)ccc2N1,E-0014019,0.1139433523068367
CC(=O)N[C@H](C)CCOc1cccc(-c2ccc3ccncc3c2)c1,E-0014020,1.801403710017355
C[C@@H](N)CCOc1cccc(-c2ccc3ccncc3c2)c1,E-0014021,1.8182258936139557
CNCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0014022,1.187520720836463
NC(=O)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0014023,2.106870544478654
NC1(COc2cccc(-c3ccc4c(c3)NC(=O)CC4)n2)CC1,E-0014024,1.7442929831226763
c1cc(OC2CCNC2)nc(-c2ccc3ccncc3c2)c1,E-0014025,2.423573519732736
OC1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0014026,0.9731278535996988
CC(=O)N[C@@H](C)CCOc1cccc(-c2ccc3ccncc3c2)c1,E-0014027,1.5587085705331658
C[C@H](N)CCOc1cccc(-c2ccc3ccncc3c2)c1,E-0014028,1.7573960287930244
CNC(=O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014029,0.8195439355418687
CN(C)C(=O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014030,1.0086001717619175
O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)N1CCC1,E-0014031,1.235528446907549
O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)N1CC(F)(F)C1,E-0014032,1.4913616938342726
CC(=O)Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014033,1.541579243946581
O=C(c1n[nH]cc1-c1ccc2c(c1)OCO2)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014034,2.1386184338994925
COc1ccc(Nc2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014046,2.7993405494535817
Cc1ncc(COc2ccc3c(c2)c2ccn(CCCN4CCCCC4)c(=O)c2n3C)o1,E-0014051,1.3424226808222062
Cn1ncnc1COc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0014052,1.235528446907549
Cn1c2ccc(OCc3cn[nH]c3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014054,1.136720567156407
Cn1c2cc(Cl)ccc2c2cc(=O)n(CCCN3CCCCC3)nc21,E-0014060,1.021189299069938
COc1cc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,E-0014065,1.1072099696478683
CNc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccncc2)ccn1,E-0014068,1.6414741105040995
O=C1CCc2ccc(-c3ccc(F)c(OCCN4CCCCC4)n3)cc2N1,E-0014069,1.526339277389844
CNCCCOc1cnn(-c2ccc3ccncc3c2)c1,E-0014070,2.790988475088816
O=C1Cc2cc(-n3ccc(OCC4CNC4)n3)ccc2CN1,E-0014071,0.3010299956639812
NC1(COc2cnn(-c3ccc4ccncc4c3)c2)CC1,E-0014072,0.0
CN1C(=O)CCc2ccc(-c3ccc(OCCN4CCNCC4)cc3)cc21,E-0014073,0.0
Fc1cccc(-c2cccc(Nc3ccn(CC4CCNCC4)n3)n2)c1,E-0014074,0.5440680443502757
Fc1cccc(-c2cccc(Nc3ccnn3CC3CCNCC3)n2)c1,E-0014075,0.0
CN(c1cccc(-c2cccc(F)c2)n1)c1ccn(CC2CCNCC2)n1,E-0014076,0.3222192947339193
CN(c1cccc(-c2cccc(F)c2)n1)c1ccnn1CC1CCNCC1,E-0014077,0.5185139398778874
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)cc2)CC1,E-0014078,2.1583624920952498
O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2ccc(Br)cc2)CC1,E-0014079,0.0
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc(Br)cc2)CC1,E-0014080,0.5440680443502757
COc1ccc(-c2c[nH]nc2C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)cc1OC,E-0014081,2.12057393120585
O=C(c1n[nH]c2cccnc12)N1CCCN(Cc2cncc(Cl)c2)CC1,E-0014082,1.7558748556724917
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,E-0014083,2.7544247892772584
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,E-0014084,2.0813473078041325
O=C(c1n[nH]c2ccccc12)N1CC2CC(C1)N2Cc1cncc(Cl)c1,E-0014085,1.3159703454569178
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CC2CC(C1)N2Cc1cncc(Cl)c1,E-0014086,1.649334858712142
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CC2CCC(C1)N2Cc1cncc(Cl)c1,E-0014087,2.1264561134318045
O=C(c1n[nH]cc1-c1ccccc1)N1CC2CCC(C1)N2Cc1cncc(Cl)c1,E-0014088,2.6755950563867463
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccccc2)CC1,E-0014089,2.089551882886454
COc1ccccc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0014090,0.724275869600789
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]n2)c(F)c1,E-0014091,1.6998377258672457
NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014092,1.7387805584843692
COc1cccc2[nH]c3c(=O)n(CCN(C)C4CCCCC4)ccc3c12,E-0014093,2.5280163411892014
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCNC1CCCCC1,E-0014094,1.5831987739686226
CC1(O)CC(NCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,E-0014095,0.6812412373755872
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCNC1CC(F)(F)C1,E-0014096,1.3996737214810382
C[C@@H](NCCn1ccc2c3ccc(F)cc3n(C)c2c1=O)[C@@H]1CCC(=O)N1,E-0014097,0.8195439355418687
O=c1c2[nH]c3cc4c(cc3c2ccn1CCCN1CCCCC1)OCO4,E-0014098,1.3159703454569178
O=c1c2[nH]c3cc4c(cc3c2ccn1CCCN1CCCCC1)OC(F)(F)O4,E-0014099,0.7075701760979364
CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cc1F,E-0014100,1.1643528557844371
C[C@H](COc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C)n1ccnn1,E-0014101,1.0
COc1ccc2c(c1)c1cc(=O)n(CCCN3CCCCC3)nc1n2C,E-0014102,1.2013971243204515
CC(=O)NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014103,0.4913616938342727
NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014104,0.9493900066449128
CC(=O)NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014105,0.7708520116421442
CC(C)NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014106,1.0606978403536118
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(OCC5CC5)ccc43)c2=O)C1,E-0014107,0.8573324964312685
CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cn1,E-0014108,0.8260748027008264
Cn1c2cc(F)cc(C(F)F)c2c2ccn(CCN)c(=O)c21,E-0014109,1.2695129442179165
CC(C)NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014110,1.110589710299249
O=C1CCc2ccc(-c3cccc(OCCNC4CCC(F)(F)CC4)n3)cc2N1,E-0014111,1.5877109650189114
NC(=O)CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014112,1.1072099696478683
FC1(F)CC(NCCOc2cnn(-c3ccc4ccncc4c3)c2)C1,E-0014113,1.380211241711606
c1cc2ccc(-n3cc(OCCNC4COC4)cn3)cc2cn1,E-0014114,0.9084850188786496
C[C@@H](c1ccc(Nc2cccc(-c3cccc(F)c3)n2)nc1)N1CCOCC1,E-0014115,1.6954816764901974
C[C@H](c1ccc(Nc2cccc(-c3cccc(F)c3)n2)nc1)N1CCOCC1,E-0014116,1.9566485792052035
NCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0014117,0.414973347970818
NC(=O)Cn1ccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014118,0.8129133566428556
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(OCCCN4CCN(C)CC4)ccc3n(C)c12,E-0014119,1.260071387985075
O=C(c1n[nH]cc1-c1ccccc1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,E-0014120,2.988870966064645
O=C(c1n[nH]c2cccnc12)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,E-0014121,2.4913616938342726
O=C(c1n[nH]c2cccnc12)N1CCN(Cc2ccc(Cl)cc2)CC(F)(F)C1,E-0014122,1.8356905714924256
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,E-0014123,2.7498135852929377
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,E-0014124,2.9433955765089546
O=C(c1n[nH]cc1-c1ccccc1)N1CCN(Cc2ccc(Cl)cc2)CC(F)(F)C1,E-0014125,2.400365273349939
CC(=O)N1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0014127,0.8920946026904804
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCNCC2)CC1,E-0014128,0.0
O=C(c1n[nH]cc1-c1ccc2c(c1)OC(F)(F)O2)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014129,2.924486043733915
O=C(c1n[nH]cc1-c1ccc2c(c1)OC(F)(F)O2)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014130,2.182984967003582
N#Cc1ccc(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,E-0014131,1.549003262025788
COc1ccc(-n2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cn2)c(OC)c1,E-0014132,1.2695129442179165
Clc1cncc(OC2CCN(Cc3n[nH]c4ccccc34)CC2)c1,E-0014133,1.7092699609758308
OCCCOc1cnn(-c2ccc3ccncc3c2)c1,E-0014134,1.4099331233312946
O=C1CCc2ccc(-n3cc(OCCNC4CCC(F)(F)CC4)cn3)cc2N1,E-0014135,0.6020599913279624
NC1(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCCCC1,E-0014136,0.8692317197309762
c1cc2cnc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0014137,1.3304137733491908
O=C1CCc2ccc(-c3cccc(OCCN4CCCCC4)n3)c(F)c2N1,E-0014138,0.6532125137753437
NC(=O)Cc1ccnc(Nc2cccc(-c3cccnc3)n2)n1,E-0014139,0.9084850188786496
NC(=O)Cc1cccc(Oc2cccc(-c3cccnc3)n2)n1,E-0014140,0.0
CN(c1cccc(-c2cccnc2)n1)c1ccn(CC(N)=O)n1,E-0014141,1.167317334748176
NC(=O)Cc1cccc(Nc2cccc(-c3cccc(S(N)(=O)=O)c3)n2)n1,E-0014142,0.0
NC(=O)Cc1cccc(Nc2cc(-c3cccnc3)ccn2)n1,E-0014143,1.841359470454855
NC(=O)Cc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,E-0014144,1.8597385661971468
Cc1cc(C#N)cc(-c2cccc(OCCN3CCCCC3)c2)c1,E-0014145,1.7767011839884108
c1cc2ccc(-c3ccc(OC4CNC4)cc3)cc2cn1,E-0014146,1.110589710299249
O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014147,2.5474054596674898
CNC(=O)N1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0014148,0.99563519459755
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014149,1.3138672203691537
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014150,2.208710019906401
COc1ccc(-c2ncc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]2)c(OC)c1,E-0014151,1.0969100130080565
COc1ccc(-c2cc(CN3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)cc1OC,E-0014152,2.196176185039973
Clc1cncc(OC2CCN(Cc3n[nH]cc3-c3ccccc3)CC2)c1,E-0014153,2.5768018958289125
COc1ccc(-c2cc(CN3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,E-0014154,1.944482672150169
Clc1ccc(CN2CC3CCC(C2)N3Cc2n[nH]c3cccnc23)cc1,E-0014155,1.3820170425748683
Clc1ccc(CN2CC3CC(C2)N3Cc2n[nH]c3cccnc23)cc1,E-0014156,1.290034611362518
Clc1cncc(CN2C3CCC2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0014157,2.393926006585837
COc1ccc2c3cc(=O)n(CCCN4CCCCC4)nc3n(C)c2c1,E-0014158,1.1430148002540952
CC(C)NCCn1ccc2c3ccc(F)cc3n(C)c2c1=O,E-0014159,1.3364597338485296
O=c1c2[nH]c3cc(F)ccc3c2ccn1CC[C@H]1CCCN1,E-0014160,0.8864907251724818
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@@H]1CCCN1,E-0014161,0.6812412373755872
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCC1CNC1,E-0014162,1.0043213737826426
O=c1c2[nH]c3cc(OC(F)F)ccc3c2ccn1CCCN1CCCCC1,E-0014163,1.0492180226701815
COc1ccc2c(c1)[nH]c1c(C(N)=O)ncnc12,E-0014164,1.910090545594068
O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCN1CCCCC1,E-0014166,0.0
O=c1c2[nH]c3cc(F)ncc3c2ccn1CCCN1CCCCC1,E-0014167,0.1139433523068367
O=C1CCc2ccc(-c3nc(OCCN4CCCCC4)ccc3F)cc2N1,E-0014168,1.255272505103306
O=C1CCc2ccc(-c3nc(Cl)ccc3OCCN3CCCCC3)cc2N1,E-0014169,1.6434526764861874
c1ccc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)nc1,E-0014170,0.6901960800285137
CNC1(CCOc2cnn(-c3ccc4ccncc4c3)c2)CC1,E-0014171,0.8450980400142568
c1ccc(-n2cc(Nc3ccc(OCCCN4CCCC4)cn3)cn2)nc1,E-0014172,1.3926969532596658
FC1(F)CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0014173,1.6946051989335686
NC(=O)Cc1cccc(Nc2nccc(-c3cccnc3)n2)n1,E-0014174,1.3710678622717365
O=C1CCc2ccc(-c3cccc(OC4CNC4)n3)cc2N1,E-0014175,0.0
c1cncc(-c2cccc(Nc3cccc(OC4CNC4)n3)n2)c1,E-0014176,1.1760912590556811
O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCN(Cc2ccc(Cl)cc2)CC1,E-0014177,2.4934580509951885
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)ccc2n1,E-0014178,2.0729847446279304
O=C(c1n[nH]cc1-c1ccc2nccn2n1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014179,1.8155777483242672
O=C1CN(Cc2ccc(Cl)cc2)CCN1Cc1n[nH]c2cccnc12,E-0014180,1.2041199826559248
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014181,1.5943925503754266
COc1ccc(-c2c[nH]c(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n2)c(OC)c1,E-0014182,1.4199557484897578
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccn3ccnc3c2)CC1,E-0014183,0.041392685158225
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccn3cnnc3c2)CC1,E-0014184,0.0
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccn3cnnc3c2)CC1,E-0014185,0.2787536009528289
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccn3ccnc3c2)CC1,E-0014186,1.1613680022349748
Clc1cncc(OC2CCN(Cc3n[nH]cc3C3CC3)CC2)c1,E-0014187,1.7853298350107671
Clc1cncc(OC2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,E-0014188,2.1280760126687155
Clc1cccc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,E-0014189,1.5899496013257075
Clc1cncc(CN2CCN(Cc3n[nH]c4cccnc34)CC2)c1,E-0014190,1.4638929889859074
Clc1cncc(OC2CC3CCC(C2)N3Cc2n[nH]c3cccnc23)c1,E-0014191,1.3521825181113625
Clc1cncc(NC2CN(Cc3n[nH]c4cccnc34)C2)c1,E-0014192,1.2278867046136734
Clc1cncc(CN2CC3CCC(C2)N3Cc2n[nH]c3cccnc23)c1,E-0014193,1.841359470454855
Clc1ccnc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,E-0014194,1.1903316981702914
Clc1cc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)ccn1,E-0014195,1.130333768495006
Clc1cccc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)n1,E-0014196,1.4471580313422192
CC1(O)CN(CCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,E-0014197,0.0
COc1ccnc2c(C(=O)N3CCN(c4ccc(N5CC(OC)C5)cc4)CC3)cn(C)c12,E-0014198,1.0128372247051722
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@H]1CCCN1,E-0014199,1.0128372247051722
O=c1c2[nH]c3cc(F)ccc3c2ccn1CC[C@@H]1CCCN1,E-0014200,0.7558748556724915
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@@H]1CC(F)(F)CN1,E-0014201,1.5185139398778875
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@H]1CC(F)(F)CN1,E-0014202,1.61066016308988
O=c1c2[nH]c3ccsc3c2ccn1CCCN1CCCCC1,E-0014203,2.123524980942732
COCC1CN(c2ccc(N3CC4CC(C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,E-0014204,1.948412965778601
O=c1c2[nH]c3cc(C(F)(F)F)ncc3c2ccn1CCCN1CCCCC1,E-0014205,0.8061799739838872
NC(=O)Cn1cc(Nc2cccc(-c3cccc(F)c3)n2)cn1,E-0014206,1.0
NC(=O)Cn1ccc(Nc2cccc(-c3cccc(F)c3)n2)n1,E-0014207,0.7781512503836436
CN(c1cnn(-c2ccccn2)c1)c1ccc(OCCCN2CCCC2)cn1,E-0014208,0.7634279935629373
O=C1CCc2ccc(-n3cc(OCC4CNC4)cn3)cc2N1,E-0014209,0.568201724066995
O=c1[nH]c2cc(-n3cc(OCC4CNC4)cn3)ccc2o1,E-0014210,0.3979400086720376
CN(c1ccn(CC2CCNCC2)n1)c1nccc(-c2cccc(F)c2)n1,E-0014212,0.0
CN(c1ccn(CC(N)=O)n1)c1nccc(-c2cccc(F)c2)n1,E-0014213,1.3961993470957363
c1cncc(-c2cccc(Nc3cccc(OCC4CNC4)n3)n2)c1,E-0014214,0.9590413923210936
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc(C)c2n1,E-0014215,1.6919651027673603
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)ccc2n1,E-0014216,1.6766936096248666
Clc1cncc(OC2CCC(=Cc3n[nH]c4cccnc34)CC2)c1,E-0014217,1.48572142648158
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc(C)c2n1,E-0014218,2.2794387882870204
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN([C@H](c2cncc(Cl)c2)C(F)(F)F)CC1,E-0014219,2.06781451116184
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN([C@@H](c2cncc(Cl)c2)C(F)(F)F)CC1,E-0014220,2.016197353512439
c1cncc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,E-0014221,1.3138672203691537
Clc1cncc(OC2CN(Cc3n[nH]c4cccnc34)C2)c1,E-0014222,1.130333768495006
Clc1cncc(CN2CCN(c3n[nH]c4cccnc34)CC2)c1,E-0014223,1.4712917110589383
CN1C[C@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,E-0014224,0.6334684555795865
CN1C[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,E-0014225,0.4623979978989561
Cn1c2ccc(Cl)cc2c2cc(=O)n(CCCN3CCCCC3)nc21,E-0014226,0.9912260756924948
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CNC1,E-0014227,1.110589710299249
CNCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014228,1.1398790864012365
O=c1c2[nH]c3cc(OCF)ccc3c2ccn1CCCN1CCCCC1,E-0014229,1.4456042032735976
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5c(Br)cccc45)CC3)cc2)C1,E-0014230,2.277609214304091
Cn1c2ccc(Cl)cc2c2c(=O)n(CCCN3CCCCC3)cnc21,E-0014231,1.5670263661590604
O=C(c1n[nH]c2ccccc12)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,E-0014232,2.359076226059263
Clc1cncc(OC2CCN(c3n[nH]c4cccnc34)CC2)c1,E-0014233,1.334453751150931
